web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed,product_url,product_url-href
"1731387704-14","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","[ซื้อในไลฟ์ลด50%ของแท้] Be Easy Be Matcha บีอีซี่ ชาเขียวนางบี 10ซอง/1ห่อ","290","5.0","จังหวัดสมุทรปราการ","","","https://down-th.img.susercontent.com/file/th-11134207-7r98q-lzvqernqhvvt23_tn.webp","","ขายแล้ว 3 ชิ้น","2-5 วัน","[ซื้อในไลฟ์ลด50%ของแท้] Be Easy Be Matcha บีอีซี่ ชาเขียวนางบี 10ซอง/1ห่อ฿2905.0ขายแล้ว 3 ชิ้น2-5 วันจังหวัดสมุทรปราการ","https://shopee.co.th/-%E0%B8%8B%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%83%E0%B8%99%E0%B9%84%E0%B8%A5%E0%B8%9F%E0%B9%8C%E0%B8%A5%E0%B8%9450-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%97%E0%B9%89-Be-Easy-Be-Matcha-%E0%B8%9A%E0%B8%B5%E0%B8%AD%E0%B8%B5%E0%B8%8B%E0%B8%B5%E0%B9%88-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%99%E0%B8%B2%E0%B8%87%E0%B8%9A%E0%B8%B5-10%E0%B8%8B%E0%B8%AD%E0%B8%87-1%E0%B8%AB%E0%B9%88%E0%B8%AD-i.175317616.27510499625?sp_atk=e44630c8-187a-49cb-bd8a-d4b5ce639be2&xptdk=e44630c8-187a-49cb-bd8a-d4b5ce639be2"
"1731387704-15","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ยืนหนึ่งชานมที่ต้องลอง !!  มัซ ชานม ชาขิง ใช้นมแท้ ไม่ใส่ครีมเทียม MUZ Ginger Milk Tea จำนวน 1 ถุง","190","4.9","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7rasa-m2aet22zd484ca_tn.webp","","ขายแล้ว 930 ชิ้น","2-6 วัน","ยืนหนึ่งชานมที่ต้องลอง !!  มัซ ชานม ชาขิง ใช้นมแท้ ไม่ใส่ครีมเทียม MUZ Ginger Milk Tea จำนวน 1 ถุง฿1904.9ขายแล้ว 930 ชิ้น2-6 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%A2%E0%B8%B7%E0%B8%99%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%A5%E0%B8%AD%E0%B8%87-!!-%E0%B8%A1%E0%B8%B1%E0%B8%8B-%E0%B8%8A%E0%B8%B2%E0%B8%99%E0%B8%A1-%E0%B8%8A%E0%B8%B2%E0%B8%82%E0%B8%B4%E0%B8%87-%E0%B9%83%E0%B8%8A%E0%B9%89%E0%B8%99%E0%B8%A1%E0%B9%81%E0%B8%97%E0%B9%89-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%83%E0%B8%AA%E0%B9%88%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B9%80%E0%B8%97%E0%B8%B5%E0%B8%A2%E0%B8%A1-MUZ-Ginger-Milk-Tea-%E0%B8%88%E0%B8%B3%E0%B8%99%E0%B8%A7%E0%B8%99-1-%E0%B8%96%E0%B8%B8%E0%B8%87-i.261572013.3148782350?sp_atk=5779abbe-5755-4a2f-85ba-15a4c33f5eda&xptdk=5779abbe-5755-4a2f-85ba-15a4c33f5eda"
"1731387704-16","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","RANONG TEA เรนองที ชาไทย ปรุงสำเร็จชนิดผง 10 ซอง 200g / ชาเขียวมัทฉะลาเต้ 8 ซอง 160g","109","5.0","จังหวัดกรุงเทพมหานคร","ซื้อ 2 ชิ้น ลด ฿20","","https://down-th.img.susercontent.com/file/th-11134207-7r98o-ll0d2ppqlvmy9b_tn.webp","","ขายแล้ว 663 ชิ้น","2-5 วัน","RANONG TEA เรนองที ชาไทย ปรุงสำเร็จชนิดผง 10 ซอง 200g / ชาเขียวมัทฉะลาเต้ 8 ซอง 160g฿109-21%ซื้อ 2 ชิ้น ลด ฿205.0ขายแล้ว 663 ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/RANONG-TEA-%E0%B9%80%E0%B8%A3%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%B5-%E0%B8%8A%E0%B8%B2%E0%B9%84%E0%B8%97%E0%B8%A2-%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9C%E0%B8%87-10-%E0%B8%8B%E0%B8%AD%E0%B8%87-200g-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-8-%E0%B8%8B%E0%B8%AD%E0%B8%87-160g-i.35944615.22123657624?sp_atk=0db79434-0142-4fc0-bdc4-b04095626840&xptdk=0db79434-0142-4fc0-bdc4-b04095626840"
"1731387704-17","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7rasd-m2gelx112010a2","Northlandtea - ชาเอิร์ลเกรย์ ออร์แกนิค 500g -House blend- HOT & ICED TEA / COLD BREW / KOMBUCHA etc.","1,160","5.0","จังหวัดนนทบุรี","ซื้อ 2 ชิ้น ลด 3%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7qul0-lglt1sgk09ceeb_tn.webp","","ขายแล้ว 63 ชิ้น","2-5 วัน","Northlandtea - ชาเอิร์ลเกรย์ ออร์แกนิค 500g -House blend- HOT & ICED TEA / COLD BREW / KOMBUCHA etc.฿1,160-3%ซื้อ 2 ชิ้น ลด 3%5.0ขายแล้ว 63 ชิ้น2-5 วันจังหวัดนนทบุรี","https://shopee.co.th/Northlandtea-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%AD%E0%B8%B4%E0%B8%A3%E0%B9%8C%E0%B8%A5%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%A2%E0%B9%8C-%E0%B8%AD%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%81%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%84-500g-House-blend-HOT-ICED-TEA-COLD-BREW-KOMBUCHA-etc.-i.33666091.20833964629?sp_atk=af48849c-36a9-4a76-9b62-bee0e72e1f43&xptdk=af48849c-36a9-4a76-9b62-bee0e72e1f43"
"1731387704-18","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","","ITO EN / OSK  มัชชะ ชาเขียวญี่ปุ่น แบบผง แบบซอง พร้อมชง ชาขายดีอันดับ มี","149","4.9","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/59c27feda7d256c5f9cf22a404ed70a0_tn.webp","","ขายแล้ว 523 ชิ้น","","ITO EN / OSK  มัชชะ ชาเขียวญี่ปุ่น แบบผง แบบซอง พร้อมชง ชาขายดีอันดับ มี฿1494.9ขายแล้ว 523 ชิ้นจังหวัดกรุงเทพมหานคร","https://shopee.co.th/ITO-EN-OSK-%E0%B8%A1%E0%B8%B1%E0%B8%8A%E0%B8%8A%E0%B8%B0-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%9C%E0%B8%87-%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%8B%E0%B8%AD%E0%B8%87-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%8A%E0%B8%87-%E0%B8%8A%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B8%B5%E0%B8%AD%E0%B8%B1%E0%B8%99%E0%B8%94%E0%B8%B1%E0%B8%9A-%E0%B8%A1%E0%B8%B5-i.384918876.8354658802?sp_atk=e1ef5050-5183-4ae1-b61d-21192e5cbe7a&xptdk=e1ef5050-5183-4ae1-b61d-21192e5cbe7a"
"1731387704-19","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","*ขายดี*ดิลมา ชาซอง ดอกคาโมมายล์ 100% ช่วยให้นอนหลับสบาย ไม่มีคาเฟอีน 20 ซอง(Dilmah Pure Camomile Flowers)","550","4.9","จังหวัดสมุทรปราการ","โค้ดลด 5%","","https://down-th.img.susercontent.com/file/th-11134207-7r98q-lulvlo9eyofib5_tn.webp","","ขายแล้ว 4.7พัน ชิ้น","2-5 วัน","*ขายดี*ดิลมา ชาซอง ดอกคาโมมายล์ 100% ช่วยให้นอนหลับสบาย ไม่มีคาเฟอีน 20 ซอง(Dilmah Pure Camomile Flowers)฿550โค้ดลด 5%4.9ขายแล้ว 4.7พัน ชิ้น2-5 วันจังหวัดสมุทรปราการ","https://shopee.co.th/*%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%94%E0%B8%B5*%E0%B8%94%E0%B8%B4%E0%B8%A5%E0%B8%A1%E0%B8%B2-%E0%B8%8A%E0%B8%B2%E0%B8%8B%E0%B8%AD%E0%B8%87-%E0%B8%94%E0%B8%AD%E0%B8%81%E0%B8%84%E0%B8%B2%E0%B9%82%E0%B8%A1%E0%B8%A1%E0%B8%B2%E0%B8%A2%E0%B8%A5%E0%B9%8C-100-%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%A2%E0%B9%83%E0%B8%AB%E0%B9%89%E0%B8%99%E0%B8%AD%E0%B8%99%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%9A%E0%B8%AA%E0%B8%9A%E0%B8%B2%E0%B8%A2-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B8%AD%E0%B8%B5%E0%B8%99-20-%E0%B8%8B%E0%B8%AD%E0%B8%87(Dilmah-Pure-Camomile-Flowers)-i.111685098.1734227771?sp_atk=b44cbd8c-569e-40a4-9df4-97830294d32f&xptdk=b44cbd8c-569e-40a4-9df4-97830294d32f"
"1731387704-20","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","[3 ขวดรับฟรี Shaker 390.-] ดิลมา ชาซีลอนสกัดเข้มข้น 100% มี 8 รสชาติ ขวดใหญ่ 1000 มล.","642","4.9","จังหวัดสมุทรปราการ","โค้ดลด 5%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98o-lqn7uyemdgboab_tn.webp","","ขายแล้ว 1.2พัน ชิ้น","2-5 วัน","[3 ขวดรับฟรี Shaker 390.-] ดิลมา ชาซีลอนสกัดเข้มข้น 100% มี 8 รสชาติ ขวดใหญ่ 1000 มล.฿642โค้ดลด 5%4.9ขายแล้ว 1.2พัน ชิ้น2-5 วันจังหวัดสมุทรปราการ","https://shopee.co.th/-3-%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9F%E0%B8%A3%E0%B8%B5-Shaker-390.-%E0%B8%94%E0%B8%B4%E0%B8%A5%E0%B8%A1%E0%B8%B2-%E0%B8%8A%E0%B8%B2%E0%B8%8B%E0%B8%B5%E0%B8%A5%E0%B8%AD%E0%B8%99%E0%B8%AA%E0%B8%81%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-100-%E0%B8%A1%E0%B8%B5-8-%E0%B8%A3%E0%B8%AA%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4-%E0%B8%82%E0%B8%A7%E0%B8%94%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-1000-%E0%B8%A1%E0%B8%A5.-i.111685098.12154588492?sp_atk=e31ffc37-f29d-4fa6-9163-11c4978c00e2&xptdk=e31ffc37-f29d-4fa6-9163-11c4978c00e2"
"1731387704-21","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","[2 กล่อง] Equal Cafe อิควล คาเฟ่ ชาเขียวหญ้าหวาน 3in1 รสมัทฉะ ลาเต้ ขนาด 6 ซอง 60 แคลอรี","178","4.9","จังหวัดสมุทรปราการ","","","https://down-th.img.susercontent.com/file/sg-11134201-7reqn-m27mrc8zsm6bf9_tn.webp","","ขายแล้ว 164 ชิ้น","2-5 วัน","[2 กล่อง] Equal Cafe อิควล คาเฟ่ ชาเขียวหญ้าหวาน 3in1 รสมัทฉะ ลาเต้ ขนาด 6 ซอง 60 แคลอรี฿178-10%4.9ขายแล้ว 164 ชิ้น2-5 วันจังหวัดสมุทรปราการ","https://shopee.co.th/-2-%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87-Equal-Cafe-%E0%B8%AD%E0%B8%B4%E0%B8%84%E0%B8%A7%E0%B8%A5-%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%AB%E0%B8%8D%E0%B9%89%E0%B8%B2%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%99-3in1-%E0%B8%A3%E0%B8%AA%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-6-%E0%B8%8B%E0%B8%AD%E0%B8%87-60-%E0%B9%81%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%A3%E0%B8%B5-i.238391619.3531811925?sp_atk=f3fe5f76-f806-48f4-ad8d-4cb00cd835a0&xptdk=f3fe5f76-f806-48f4-ad8d-4cb00cd835a0"
"1731387704-22","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","","🍵ชาเขียวมัทฉะ🍵 (สูตร2)ตรามือ ชาตรามือ ชาเขียว","169","","จังหวัดปทุมธานี","","","https://down-th.img.susercontent.com/file/th-11134207-7r98q-lyz00tyz66jta5_tn.webp","","","2-5 วัน","🍵ชาเขียวมัทฉะ🍵 (สูตร2)ตรามือ ชาตรามือ ชาเขียว฿1692-5 วันจังหวัดปทุมธานี","https://shopee.co.th/%F0%9F%8D%B5%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%F0%9F%8D%B5-(%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A32)%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B7%E0%B8%AD-%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%B7%E0%B8%AD-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-i.1152936147.28857979912?sp_atk=54835163-b0a3-4f1f-9ceb-e82977214b0c&xptdk=54835163-b0a3-4f1f-9ceb-e82977214b0c"
"1731387704-23","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","","🎀 สตาร์บัคส์ดอลเช่กุสโต้มัทฉะลาเต้ 12แคปซูล 148.2กรัม 🍧 Starbucks Dolce Gusto Matcha Latte 12Capsules 148.2g. [8934804","569","","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/th-11134201-7r991-lzh58rvasby92d_tn.webp","","","2-5 วัน","🎀 สตาร์บัคส์ดอลเช่กุสโต้มัทฉะลาเต้ 12แคปซูล 148.2กรัม 🍧 Starbucks Dolce Gusto Matcha Latte 12Capsules 148.2g. [8934804฿5692-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%F0%9F%8E%80-%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C%E0%B8%94%E0%B8%AD%E0%B8%A5%E0%B9%80%E0%B8%8A%E0%B9%88%E0%B8%81%E0%B8%B8%E0%B8%AA%E0%B9%82%E0%B8%95%E0%B9%89%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-12%E0%B9%81%E0%B8%84%E0%B8%9B%E0%B8%8B%E0%B8%B9%E0%B8%A5-148.2%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%F0%9F%8D%A7-Starbucks-Dolce-Gusto-Matcha-Latte-12Capsules-148.2g.-8934804-i.1272244731.24685329866?sp_atk=6537ee10-5c04-446c-b936-079ea8caf1d9&xptdk=6537ee10-5c04-446c-b936-079ea8caf1d9"
"1731387704-24","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","","Chaseki Gokou Single Cultivar 40g can Ceremonial Grade, Koicha Matcha from Uji, Kyoto","2,185","ขายแล้ว 1 ชิ้น","จังหวัดเชียงใหม่","","","https://down-th.img.susercontent.com/file/th-11134207-7r98y-lx81bsh6b0s004_tn.webp","","ขายแล้ว 1 ชิ้น","","Chaseki Gokou Single Cultivar 40g can Ceremonial Grade, Koicha Matcha from Uji, Kyoto฿2,185ขายแล้ว 1 ชิ้นจังหวัดเชียงใหม่","https://shopee.co.th/Chaseki-Gokou-Single-Cultivar-40g-can-Ceremonial-Grade-Koicha-Matcha-from-Uji-Kyoto-i.202518701.25732978714?sp_atk=01598a3c-ab0c-4fb3-8961-8887c799feb5&xptdk=01598a3c-ab0c-4fb3-8961-8887c799feb5"
"1731387704-25","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","","Matchanoyu Matcha Glow Bio-based shaker set - เซ็ท Matcha Glow 3กล่อง + Shaker รักษ์โลกจากวัสดุธรรมชาติ","2,000","","จังหวัดกรุงเทพมหานคร","โค้ดลด ฿300","","https://down-th.img.susercontent.com/file/th-11134207-7r98x-lyxlngfqsi9t21_tn.webp","","","2-5 วัน","Matchanoyu Matcha Glow Bio-based shaker set - เซ็ท Matcha Glow 3กล่อง + Shaker รักษ์โลกจากวัสดุธรรมชาติ฿2,000-12%โค้ดลด ฿3002-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/Matchanoyu-Matcha-Glow-Bio-based-shaker-set-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%97-Matcha-Glow-3%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87-Shaker-%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C%E0%B9%82%E0%B8%A5%E0%B8%81%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B8%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4-i.389581591.29007895927?sp_atk=38ac64f5-cf1d-4fd2-b4b0-b1a5fadba64f&xptdk=38ac64f5-cf1d-4fd2-b4b0-b1a5fadba64f"
"1731387704-26","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","ชาเขียว กิฟฟารีน มัทฉะ ลาเต้ สูตรลดน้ำตาล 40% กิฟฟารีน giffarine ขนาด 15 ซอง ชาเขียวแบบชง","225","ขายแล้ว 4 ชิ้น","จังหวัดสมุทรปราการ","","","https://down-th.img.susercontent.com/file/th-11134207-7r98t-lxzjw1wuswy764_tn.webp","","ขายแล้ว 4 ชิ้น","2-5 วัน","ชาเขียว กิฟฟารีน มัทฉะ ลาเต้ สูตรลดน้ำตาล 40% กิฟฟารีน giffarine ขนาด 15 ซอง ชาเขียวแบบชง฿225ขายแล้ว 4 ชิ้น2-5 วันจังหวัดสมุทรปราการ","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%81%E0%B8%B4%E0%B8%9F%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B8%99-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3%E0%B8%A5%E0%B8%94%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5-40-%E0%B8%81%E0%B8%B4%E0%B8%9F%E0%B8%9F%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B8%99-giffarine-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-15-%E0%B8%8B%E0%B8%AD%E0%B8%87-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%8A%E0%B8%87-i.676304925.27605844138?sp_atk=8899bcc7-0224-435e-abd2-c1f89370fc6d&xptdk=8899bcc7-0224-435e-abd2-c1f89370fc6d"
"1731387704-27","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=16&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","CHADO MATCHA CREAMY  มัทฉะ ครีมมี่ ผงชาเขียว ( ตรา ชาโดะ )","160","4.8","จังหวัดกรุงเทพมหานคร","ช้อปเพิ่มคุ้มกว่า","","https://down-th.img.susercontent.com/file/th-11134207-7r98z-lzom42wx0vpd8e_tn.webp","","ขายแล้ว 33 ชิ้น","วันพรุ่งนี้","CHADO MATCHA CREAMY  มัทฉะ ครีมมี่ ผงชาเขียว ( ตรา ชาโดะ )฿160ช้อปเพิ่มคุ้มกว่า4.8ขายแล้ว 33 ชิ้นวันพรุ่งนี้จังหวัดกรุงเทพมหานคร","https://shopee.co.th/CHADO-MATCHA-CREAMY-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B8%A1%E0%B8%B5%E0%B9%88-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-(-%E0%B8%95%E0%B8%A3%E0%B8%B2-%E0%B8%8A%E0%B8%B2%E0%B9%82%E0%B8%94%E0%B8%B0-)-i.74694522.27409943189?sp_atk=51511615-1910-4b90-9391-1c0116bfbac0&xptdk=51511615-1910-4b90-9391-1c0116bfbac0"
