web-scraper-order,web-scraper-start-url,banner-image-src,product_name,price,ratings,ship_from,banners,has_video,product_image-src,is_ad,sold,shipping_speed,product_url,product_url-href,similar,similar-href
"1733566728-498","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","","129","4.8","จังหวัดนนทบุรี","ส่งไว","","https://down-th.img.susercontent.com/file/sg-11134201-22110-yka11gf3jejv01_tn.webp","","ขายแล้ว 737 ชิ้น","2-3 วัน","TRUSLEN MATCHA LATTE 160G 10 PC฿129-32%ส่งไว4.8ขายแล้ว 737 ชิ้น2-3 วันจังหวัดนนทบุรี","https://shopee.co.th/TRUSLEN-MATCHA-LATTE-160G-10-PC-i.13037400.463836561?sp_atk=036521c8-69b4-431d-80fb-a7ce4648ef90&xptdk=036521c8-69b4-431d-80fb-a7ce4648ef90","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=463836561&shopid=13037400"
"1733566728-499","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","325","5.0","จังหวัดชลบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7r98v-lt6raxo4hmm599_tn.webp","","ขายแล้ว 85 ชิ้น","2-4 วัน","Bluekoff ผงชาเขียวนม มัทฉะลาเต้เกรดพรีเมี่ยม Matcha Greentea Latte สูตร 2 (บรรจุ 500 กรัม)฿3255.0ขายแล้ว 85 ชิ้น2-4 วันจังหวัดชลบุรี","https://shopee.co.th/Bluekoff-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%99%E0%B8%A1-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-Matcha-Greentea-Latte-%E0%B8%AA%E0%B8%B9%E0%B8%95%E0%B8%A3-2-(%E0%B8%9A%E0%B8%A3%E0%B8%A3%E0%B8%88%E0%B8%B8-500-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1)-i.1143615925.24820438588?sp_atk=3b0aa08c-d399-4064-a5f9-fabc8d15cf35&xptdk=3b0aa08c-d399-4064-a5f9-fabc8d15cf35","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=24820438588&shopid=1143615925"
"1733566728-500","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","","559","","จังหวัดเชียงราย","","","https://down-th.img.susercontent.com/file/th-11134207-7r98y-lyg4dz2reh6pf6_tn.webp","","","3-5 วัน","ผงชาเขียว ตราฉุยฟง พร้อมแปรงชงมัทฉะ และช้อนไม้(set 3 pcs.)฿5593-5 วันจังหวัดเชียงราย","https://shopee.co.th/%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%89%E0%B8%B8%E0%B8%A2%E0%B8%9F%E0%B8%87-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%81%E0%B8%9B%E0%B8%A3%E0%B8%87%E0%B8%8A%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%8A%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B9%84%E0%B8%A1%E0%B9%89(set-3-pcs.)-i.4042183.29456841826?sp_atk=60b2f9d4-a459-4e6b-af3a-f4393e2dce2d&xptdk=60b2f9d4-a459-4e6b-af3a-f4393e2dce2d","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=29456841826&shopid=4042183"
"1733566728-501","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9higk3xrdd5","","45","4.7","จังหวัดกรุงเทพมหานคร","ส่งไวซื้อ 2 ชิ้น ลด 2%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r990-lqyk6pc1rkhac8_tn.webp","","ขายแล้ว 452 ชิ้น","2-3 วัน","TIMECAFE ผงชาเขียวมัทฉะ แท้ 100% ขนาด 100 กรัม เกรดพรีเมี่ยม Matcha Green Tea KC02฿45-50%ส่งไวซื้อ 2 ชิ้น ลด 2%4.7ขายแล้ว 452 ชิ้น2-3 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/TIMECAFE-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%81%E0%B8%97%E0%B9%89-100-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-Matcha-Green-Tea-KC02-i.566763809.24310947520?sp_atk=6b849fd5-40a9-4547-9e09-fb32d079f671&xptdk=6b849fd5-40a9-4547-9e09-fb32d079f671","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=24310947520&shopid=566763809"
"1733566728-502","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","129","4.8","จังหวัดกรุงเทพมหานคร","ส่งไว","","https://down-th.img.susercontent.com/file/bb4f023fd0390225298e59cd0dd82795_tn.webp","","ขายแล้ว 164 ชิ้น","","🍵 ผงมัทฉะ 100% เข้มข้น ขนาด 200 กรัม สำหรับเบเกอรี่และเครื่องดื่ม (Matcha Powder) ตราติ่งฟง ชาเขียวมัทฉะ ผงมัทฉะญี่ปุ่น฿129-56%ส่งไว4.8ขายแล้ว 164 ชิ้น< 2 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%F0%9F%8D%B5-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-100-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-200-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1-(Matcha-Powder)-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B9%88%E0%B8%87%E0%B8%9F%E0%B8%87-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-i.221056026.3759599435?sp_atk=3d1cf74f-99b9-40fd-a9de-c261ad4e7960&xptdk=3d1cf74f-99b9-40fd-a9de-c261ad4e7960","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=3759599435&shopid=221056026"
"1733566728-503","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","","","1,888","5.0","จังหวัดสมุทรปราการ","","","https://down-th.img.susercontent.com/file/th-11134207-23010-jw3ugifyftmv3f_tn.webp","","ขายแล้ว 115 ชิ้น","2-4 วัน","MARUZEN ผงชาเขียว มัทฉะ เกรด พรีเมี่ยม มารุเซ็น Matcha Green Tea Premium 1 kg.฿1,8885.0ขายแล้ว 115 ชิ้น2-4 วันจังหวัดสมุทรปราการ","https://shopee.co.th/MARUZEN-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94-%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B8%B8%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99-Matcha-Green-Tea-Premium-1-kg.-i.394019251.22620263435?sp_atk=3d28bfa0-c531-43a5-a7e5-5e668775e669&xptdk=3d28bfa0-c531-43a5-a7e5-5e668775e669","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=22620263435&shopid=394019251"
"1733566728-504","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","","","155","4.9","จังหวัดน่าน","ซื้อ 4 ชิ้น ลด 4%","","https://down-th.img.susercontent.com/file/th-11134207-7r992-lz1m2b8ak8fd5b_tn.webp","","ขายแล้ว 40 ชิ้น","3-5 วัน","Dolce เพียวมัทฉะ แคปซูล เข้มข้น จากชามัทฉะ เข้มข้น Matcha Green Tea (10 แคปซูล)฿155ซื้อ 4 ชิ้น ลด 4%4.9ขายแล้ว 40 ชิ้น3-5 วันจังหวัดน่าน","https://shopee.co.th/Dolce-%E0%B9%80%E0%B8%9E%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%81%E0%B8%84%E0%B8%9B%E0%B8%8B%E0%B8%B9%E0%B8%A5-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%8A%E0%B8%B2%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-Matcha-Green-Tea-(10-%E0%B9%81%E0%B8%84%E0%B8%9B%E0%B8%8B%E0%B8%B9%E0%B8%A5)-i.64830373.27658135116?sp_atk=542df965-b38a-4173-9e7d-358a9bc98c44&xptdk=542df965-b38a-4173-9e7d-358a9bc98c44","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=27658135116&shopid=64830373"
"1733566728-505","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r990-lza9h6gjo4vd88","","135","4.9","จังหวัดปทุมธานี","โค้ดลด ฿3","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98r-lxc4kkqtw4a8e7_tn.webp","","ขายแล้ว 48 ชิ้น","2-4 วัน","💥สุดคุ้ม100กรัม💥Matcha powder 🌱ผงชาเขียวมัทฉะ แท้100% ไม่ผสมแป้งและน้ำตาล ตราไร่พระจันทร์฿135-73%โค้ดลด ฿34.9ขายแล้ว 48 ชิ้น2-4 วันจังหวัดปทุมธานี","https://shopee.co.th/%F0%9F%92%A5%E0%B8%AA%E0%B8%B8%E0%B8%94%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1100%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1%F0%9F%92%A5Matcha-powder-%F0%9F%8C%B1%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%81%E0%B8%97%E0%B9%89100-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%95%E0%B8%B2%E0%B8%A5-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B9%84%E0%B8%A3%E0%B9%88%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C-i.127270238.29354572091?sp_atk=f199d8d3-5757-408e-9216-aaf487ad51a7&xptdk=f199d8d3-5757-408e-9216-aaf487ad51a7","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=29354572091&shopid=127270238"
"1733566728-506","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","450","5.0","จังหวัดนนทบุรี","","","https://down-th.img.susercontent.com/file/th-11134207-7r98t-llpsv6j9gxl3e3_tn.webp","","ขายแล้ว 9 ชิ้น","","Genmaicha ชาเขียวผงมัทฉะผสมข้าวคั่วญี่ปุ่น ขนาด 50 กรัม และ 100 กรัม Genmai Matcha [Osha Ocha Matcha]฿4505.0ขายแล้ว 9 ชิ้น< 2 วันจังหวัดนนทบุรี","https://shopee.co.th/Genmaicha-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%9C%E0%B8%87%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-50-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B9%81%E0%B8%A5%E0%B8%B0-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-Genmai-Matcha-Osha-Ocha-Matcha--i.40196.22680421609?sp_atk=164cfbb3-5a6e-4729-bba3-c82077939328&xptdk=164cfbb3-5a6e-4729-bba3-c82077939328","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=22680421609&shopid=40196"
"1733566728-507","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","45","4.8","จังหวัดกรุงเทพมหานคร","ซื้อ 2 ชิ้น ลด 2%","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r98p-lz743tg6hg2x31_tn.webp","","ขายแล้ว 241 ชิ้น","2-3 วัน","ThaiTop ผงชาเขียวมัทฉะ แท้ 100% ขนาด 100 กรัม เกรดพรีเมี่ยม Matcha Green Tea฿45-44%ซื้อ 2 ชิ้น ลด 2%4.8ขายแล้ว 241 ชิ้น2-3 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/ThaiTop-%E0%B8%9C%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B9%81%E0%B8%97%E0%B9%89-100-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%94%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%A2%E0%B8%A1-Matcha-Green-Tea-i.382889266.22147343529?sp_atk=0c76c7de-1ebb-4440-b76e-d64c0de4f1cc&xptdk=0c76c7de-1ebb-4440-b76e-d64c0de4f1cc","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=22147343529&shopid=382889266"
"1733566728-508","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","750","4.9","จังหวัดกรุงเทพมหานคร","ส่งไว","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7qukw-liy1t4bhvz4h54_tn.webp","","ขายแล้ว 604 ชิ้น","","ชาเขียว โปรมัทฉะ ออแกนิก ซองใหญ่ 100 กรัม ดื่มได้5-6 เดือน แถมแก้วเขย่า฿750-16%ส่งไว4.9ขายแล้ว 604 ชิ้น< 2 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0-%E0%B8%AD%E0%B8%AD%E0%B9%81%E0%B8%81%E0%B8%99%E0%B8%B4%E0%B8%81-%E0%B8%8B%E0%B8%AD%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B9%84%E0%B8%94%E0%B9%895-6-%E0%B9%80%E0%B8%94%E0%B8%B7%E0%B8%AD%E0%B8%99-%E0%B9%81%E0%B8%96%E0%B8%A1%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7%E0%B9%80%E0%B8%82%E0%B8%A2%E0%B9%88%E0%B8%B2-i.453913005.20276156857?sp_atk=a2b40e80-2559-4095-bbdc-e4c23a48c984&xptdk=a2b40e80-2559-4095-bbdc-e4c23a48c984","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=20276156857&shopid=453913005"
"1733566728-509","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","","","1,100","5.0","จังหวัดกรุงเทพมหานคร","","","https://down-th.img.susercontent.com/file/cb7b91e2abc1123943d9b29f28aa7663_tn.webp","","ขายแล้ว 155 ชิ้น","2-5 วัน","ผง มัทฉะแท้ 100% เข้มข้น จาก ญี่ปุ่น฿1,1005.0ขายแล้ว 155 ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%9C%E0%B8%87-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B9%81%E0%B8%97%E0%B9%89-100-%E0%B9%80%E0%B8%82%E0%B9%89%E0%B8%A1%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%88%E0%B8%B2%E0%B8%81-%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-i.43492851.5370692335?sp_atk=ea1281c9-cd53-40ea-ad22-961af0f51363&xptdk=ea1281c9-cd53-40ea-ad22-961af0f51363","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=5370692335&shopid=43492851"
"1733566728-510","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-11134258-7r98r-lza9g4atif0he8","","299","4.5","จังหวัดกรุงเทพมหานคร","ถูกสุดบนช้อปปี้","","https://down-th.img.susercontent.com/file/th-11134207-23010-bq171dhqp8lv8c_tn.webp","","ขายแล้ว 10 ชิ้น","2-5 วัน","ITOEN Instant Green Tea Matcha - ชาเขียว ขนาด 50 แก้ว และขนาด 100 แก้ว฿299ถูกสุดบนช้อปปี้4.5ขายแล้ว 10 ชิ้น2-5 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/ITOEN-Instant-Green-Tea-Matcha-%E0%B8%8A%E0%B8%B2%E0%B9%80%E0%B8%82%E0%B8%B5%E0%B8%A2%E0%B8%A7-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-50-%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7-%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7-i.6277577.20671150560?sp_atk=b9740197-06c8-428f-a07b-17f843327c6a&xptdk=b9740197-06c8-428f-a07b-17f843327c6a","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=20671150560&shopid=6277577"
"1733566728-511","https://shopee.co.th/search?gad_source=1&gclid=Cj0KCQjw7Py4BhCbARIsAMMx-_LZeK_AB7h3Wz9U8QyhgeSjq76-FbU3gagozHrV_WheHMMnunGXa64aAmqMEALw_wcB&is_from_login=true&keyword=matcha&page=8&sortBy=relevancy","https://down-th.img.susercontent.com/file/th-50009109-9ab90ead8a03c7b7454cafa8f866cd37","","125","4.9","จังหวัดกรุงเทพมหานคร","","badge-video","https://down-th.img.susercontent.com/file/th-11134207-7r991-ltv6xqg3e1c89d_tn.webp","","ขายแล้ว 89 ชิ้น","","คาเฟ่ อเมซอน มัทฉะลาเต้ ชาปรุงสำเร็จชนิดผง฿1254.9ขายแล้ว 89 ชิ้น< 2 วันจังหวัดกรุงเทพมหานคร","https://shopee.co.th/%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88-%E0%B8%AD%E0%B9%80%E0%B8%A1%E0%B8%8B%E0%B8%AD%E0%B8%99-%E0%B8%A1%E0%B8%B1%E0%B8%97%E0%B8%89%E0%B8%B0%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%95%E0%B9%89-%E0%B8%8A%E0%B8%B2%E0%B8%9B%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B8%AA%E0%B8%B3%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%88%E0%B8%8A%E0%B8%99%E0%B8%B4%E0%B8%94%E0%B8%9C%E0%B8%87-i.122387808.25022961644?sp_atk=3c1bd8d8-7630-40e1-b96f-54d3940414f0&xptdk=3c1bd8d8-7630-40e1-b96f-54d3940414f0","ค้นหาสินค้าที่คล้ายกัน","https://shopee.co.th/find_similar_products?catid=100629&itemid=25022961644&shopid=122387808"
